"File ID","Name","Path","Entity type","Entity ID","Mime type","Size","Status","Upload date"
"6606","IASC Principals Meeting Agenda (version 20 May 2015)","private://agenda_nairobi_principals_meeting_20150520.docx","node","9571","application/vnd.openxmlformats-officedocument.wordprocessingml.document","61475","Permanent","1433923835"
"6611","iasc_hftt_-_mid_year_retreat_-_agenda_07.docx","private://iasc_hftt_-_mid_year_retreat_-_agenda_07.docx","node","9576","application/vnd.openxmlformats-officedocument.wordprocessingml.document","33253","Permanent","1433973099"
"6616","iasc_hftt_meeting_notes_27may2015.pdf","private://iasc_hftt_meeting_notes_27may2015.pdf","node","9581","application/pdf","106294","Permanent","1433973321"
"6626","20150622_nepal_earthquakes_mhpss_desk_review_150619.pdf","private://20150622_nepal_earthquakes_mhpss_desk_review_150619.pdf","node","9591","application/pdf","2216837","Permanent","1434971940"
"6631","IASC factsheet (18 June 2015)","private://iasc_2-pager_v2015-06-18.pdf","node","9606","application/pdf","1817307","Permanent","1435158392"
"6631","IASC factsheet (18 June 2015)","private://iasc_2-pager_v2015-06-18.pdf","node","24869","application/pdf","1817307","Permanent","1435158392"
"6636","The Future of Humanitarian Coordination - Invitation to the ECOSOC HAS side event (19 June 2015)","private://ecosoc_has_iasc_side_event_future_of_humanitarian_coordination_flyer.pdf","node","9611","application/pdf","405388","Permanent","1435159380"
"6641","Presentation - Review of the IASC 2008 Gender Equality in Humanitarian Action Policy Statement","private://gender_reference_group_-_iasc_policy_review_presentation_working_group-_3.pdf","node","9616","application/pdf","573150","Permanent","1437645334"
"6651","Iraq Operational Peer Review Report (July 2015)","private://iraq_operational_peer_review_report_july_2015.docx","node","9621","application/vnd.openxmlformats-officedocument.wordprocessingml.document","4417603","Permanent","1436434773"
"6671","150708_iasc_task_team_principled_humanitarian_action_meeting_minutes_-_30_june_2015.docx","private://150708_iasc_task_team_principled_humanitarian_action_meeting_minutes_-_30_june_2015.docx","node","9656","application/vnd.openxmlformats-officedocument.wordprocessingml.document","32035","Permanent","1436862563"
"6676","iasc_task_team_principled_humanitarian_action_meeting_minutes_-_30_june_2015.docx","private://iasc_task_team_principled_humanitarian_action_meeting_minutes_-_30_june_2015.docx","node","9661","application/vnd.openxmlformats-officedocument.wordprocessingml.document","32035","Permanent","1436863058"
"6681","iasc_principled_humanitarian_action_task_team_meeting_minutes_-_28_april_2015.docx","private://iasc_principled_humanitarian_action_task_team_meeting_minutes_-_28_april_2015.docx","node","9666","application/vnd.openxmlformats-officedocument.wordprocessingml.document","22575","Permanent","1436863892"
"6691","Syria Response Operational Peer Review (OPR) report ","private://whole_of_syria_opr_-_final_july_2015.pdf","node","9691","application/pdf","1318710","Permanent","1437386002"
"6706","Final Summary Record and Action Points, IASC Principals meeting, 21-22 May 2015","private://final_summary_nairobi_meeting_2122may.docx","node","27594","application/vnd.openxmlformats-officedocument.wordprocessingml.document","90961","Permanent","1437484007"
"6706","Final Summary Record and Action Points, IASC Principals meeting, 21-22 May 2015","private://final_summary_nairobi_meeting_2122may.docx","node","9706","application/vnd.openxmlformats-officedocument.wordprocessingml.document","90961","Permanent","1437484007"
"6716","Agenda, Ad Hoc IASC Principals meeting, 1 July 2015","private://agenda_01072015_ad_hoc_principals.docx","node","28804","application/vnd.openxmlformats-officedocument.wordprocessingml.document","23030","Permanent","1437568560"
"6716","Agenda, Ad Hoc IASC Principals meeting, 1 July 2015","private://agenda_01072015_ad_hoc_principals.docx","node","9726","application/vnd.openxmlformats-officedocument.wordprocessingml.document","23030","Permanent","1437568560"
"6721","Draft - IASC L3 Response Activation Background and Benchmarks - Yemen","private://edg_150629_yemen_l3_activation_discussion_background_document_and_benchmarks_revised_draft.docx","node","27054","application/vnd.openxmlformats-officedocument.wordprocessingml.document","44512","Permanent","1437568775"
"6721","Draft - IASC L3 Response Activation Background and Benchmarks - Yemen","private://edg_150629_yemen_l3_activation_discussion_background_document_and_benchmarks_revised_draft.docx","node","9731","application/vnd.openxmlformats-officedocument.wordprocessingml.document","44512","Permanent","1437568775"
"6731","Final Summary and Action Points, ad hoc IASC Principals meeting on Yemen, 1 July 2015 ","private://yemen_ad_hoc_principals_final_summary-20150701.docx","node","9736","application/vnd.openxmlformats-officedocument.wordprocessingml.document","29591","Permanent","1437570103"
"6731","Final Summary and Action Points, ad hoc IASC Principals meeting on Yemen, 1 July 2015 ","private://yemen_ad_hoc_principals_final_summary-20150701.docx","node","27599","application/vnd.openxmlformats-officedocument.wordprocessingml.document","29591","Permanent","1437570103"
"6736","Participants List, ad hoc IASC Principals meeting on Yemen, 1 July 2015","private://participants_list_ad_hoc_principals_meeting_1_july_2015.docx","node","9741","application/vnd.openxmlformats-officedocument.wordprocessingml.document","32366","Permanent","1437570385"
"6736","Participants List, ad hoc IASC Principals meeting on Yemen, 1 July 2015","private://participants_list_ad_hoc_principals_meeting_1_july_2015.docx","node","27604","application/vnd.openxmlformats-officedocument.wordprocessingml.document","32366","Permanent","1437570385"
"6741","Final Summary Record, ad hoc IASC Working Group, 26 June 2015","private://final_summary_record_adhoc_wg_26_june.docx","node","9746","application/vnd.openxmlformats-officedocument.wordprocessingml.document","35047","Permanent","1437571631"
"6746","Agenda, ad hoc IASC Working Group, 26 June 2015","private://ad_hoc_wg_agenda_20150626-0624.docx","node","9751","application/vnd.openxmlformats-officedocument.wordprocessingml.document","37650","Permanent","1437571946"
"6751","Terms of Reference of the IAHE for South Sudan Evaluation Team","private://ssudan_iahe_tor_final_march_2015_0.docx","node","9756","application/vnd.openxmlformats-officedocument.wordprocessingml.document","94408","Permanent","1437572276"
"6766","Review of the IASC System-Wide Level 3 Humanitarian Responses Central African Republic, South Sudan (Draft)","private://edg_150508_l3_status_review_south_sudan_iraq_car_draft_background_paper_for_principals_final.pdf","node","9766","application/pdf","346469","Permanent","1437639824"
"6766","Review of the IASC System-Wide Level 3 Humanitarian Responses Central African Republic, South Sudan (Draft)","private://edg_150508_l3_status_review_south_sudan_iraq_car_draft_background_paper_for_principals_final.pdf","node","27059","application/pdf","346469","Permanent","1437639824"
"6771","Executive Summary Review of the IASC 2008 Gender Equality in Humanitarian Action Policy Statement","private://review_of_iasc_gender_policy_-_executive_summary.pdf","node","9796","application/pdf","591261","Permanent","1437645695"
"6776","Final Report - Review of the IASC 2008 Policy Statement on Gender Equality in Humanitarian Action (Annexes)","private://review_of_iasc_gender_policy_-_documentation_annex.pdf","node","9801","application/pdf","856525","Permanent","1437645956"
"6781","Final Report - Review of the IASC 2008 Policy Statement on Gender Equality in Humanitarian Action (Narrative)","private://review_of_iasc_gender_policy_-_detailed_analysis_annex.pdf","node","9806","application/pdf","1025304","Permanent","1437646119"
"6786","The Centrality of Protection in Humanitarian Action (Arabic)","private://1511170a.pdf","node","28809","application/pdf","93889","Permanent","1437658531"
"6786","The Centrality of Protection in Humanitarian Action (Arabic)","private://1511170a.pdf","node","9811","application/pdf","93889","Permanent","1437658531"
"6791","The Centrality of Protection in Humanitarian Action (French)","private://1511170f.pdf","node","28809","application/pdf","53600","Permanent","1437658634"
"6791","The Centrality of Protection in Humanitarian Action (French)","private://1511170f.pdf","node","9811","application/pdf","53600","Permanent","1437658634"
"6811","Review of the System-Wide L3 Activation for Iraq HCT Key Messages","private://edg_150508_iraq_hct_key_messages_on_l3_review.pdf","node","9831","application/pdf","109242","Permanent","1438159803"
"6811","Review of the System-Wide L3 Activation for Iraq HCT Key Messages","private://edg_150508_iraq_hct_key_messages_on_l3_review.pdf","node","27064","application/pdf","109242","Permanent","1438159803"
"6816","South Sudan HCT L3 Key Messages","private://edg_150410_south_sudan_hct_key_messages_on_l3_for_edg_review.docx","node","9836","application/vnd.openxmlformats-officedocument.wordprocessingml.document","22197","Permanent","1438159987"
"6816","South Sudan HCT L3 Key Messages","private://edg_150410_south_sudan_hct_key_messages_on_l3_for_edg_review.docx","node","27069","application/vnd.openxmlformats-officedocument.wordprocessingml.document","22197","Permanent","1438159987"
"6826","What IASC Humanitarian System-Wide Response Means","private://ta_150508_l3_what_iasc_humanitarian_system-wide_response_means_final_0.docx","node","27074","application/vnd.openxmlformats-officedocument.wordprocessingml.document","134928","Permanent","1438160106"
"6826","What IASC Humanitarian System-Wide Response Means","private://ta_150508_l3_what_iasc_humanitarian_system-wide_response_means_final_0.docx","node","9841","application/vnd.openxmlformats-officedocument.wordprocessingml.document","134928","Permanent","1438160106"
"6831","Enhancing Accountability to Affected Populations through the World Humanitarian Summit","private://enhancing_accountability_to_affected_populations_through_the_world_humanitarian_summit_-_4_august_2014_draft.pdf","node","9856","application/pdf","202725","Permanent","1438198036"
"6836","WHS Advocacy Paper on Mental Health and Psychosocial Support","private://20150721_iasc_mhpss_rg_whs_advocay_paper_.pdf","node","9861","application/pdf","523936","Permanent","1438204228"
"6841","IASC Second Action Plan for Meeting Humanitarian Challenges  in Urban Areas 2015-2017 ","private://draft_v.0_-_iasc_second_action_plan_for_meeting_humanitarian_challenges_2.pdf","node","9866","application/pdf","424987","Permanent","1438207087"
"6846","IASC strategy meeting humanitarian challenges in urban areas","private://iasc_urban_humanitarian_strategy.pdf","node","9871","application/pdf","393551","Permanent","1438207428"
"6851","Gender Equality, Women’s Empowerment and the World Humanitarian Summit","private://csw_whs_workshop_outcome_document_final_2.pdf","node","9876","application/pdf","378294","Permanent","1438208638"
"6856","THE EFFECT OF GENDER EQUALITY PROGRAMMING ON HUMANITARIAN OUTCOMES","private://unw_effects_of_gender_equlaity_on_humanitarian_outcomessinglepgsweb.pdf","node","9886","application/pdf","1880086","Permanent","1438271449"
"6861","Humanitarian Crisis in Yemen - Gender Alert (July 2015)","private://iasc_gender_reference_group_-_yemen_gender_alert_july_2015_finalised.pdf","node","9891","application/pdf","371557","Permanent","1438617878"
"6866","IASC Humanitarian Financing Task Team - Retreat Report, 16 Jun 2015","private://iasc_hftt_-_mid_year_retreat_2015_-_report.pdf","node","9926","application/pdf","491120","Permanent","1438640630"
"6871","Donor Conditions Update, 24 July 2015","private://150724_hftt_donor_conditions.pptx","node","9936","application/vnd.openxmlformats-officedocument.presentationml.presentation","111653","Permanent","1438641282"
"6881","Humanitarian Crisis in Nepal - Gender Alert (May 2015)","private://iasc_gender_reference_group_-_nepal_gender_alert_may_18_2015_finalised.pdf","node","9966","application/pdf","439516","Permanent","1438702241"
"6891","Humanitarian Crisis in West Africa (Ebola) - Gender Alert (February 2015)","private://iasc_gender_reference_group_-_gender_alert_west_africa_ebola_2_-_february_2015_0.pdf","node","9971","application/pdf","440029","Permanent","1438702713"
"6896","Final Summary Record, 87th IASC Working Group meeting, 29-30 October 2014","private://final_summary_record_87th_iasc_wg_29-30oct2014_-_at_19nov2014.docx","node","9981","application/vnd.openxmlformats-officedocument.wordprocessingml.document","49055","Permanent","1438777977"
"6906","Inter-Agency Humanitarian Evaluation (IAHE) of the Response to the Central African Republic’s Crisis 2013-2015 - Inception Report 27 July 2015","private://car_inception_report_final.pdf","node","9046","application/pdf","536342","Permanent","1438847250"
"6921","iasc_structure_20150630.pdf","public://general/iasc_structure_pdf_1.pdf","fieldable_panels_pane","161","application/pdf","69147","Permanent","1456133682"
"6941","IASC Task Team Principled Humanitarian Action Meeting Minutes","private://iasc_task_team_principled_humanitarian_action_meeting_minutes_-_28_july_2015.docx","node","9996","application/vnd.openxmlformats-officedocument.wordprocessingml.document","31191","Permanent","1438954419"
"6976","IASC Humanitarian Financing Task Team - Meeting Note, 24 July 2015","private://iasc_hftt_meeting_notes_24jul2015.pdf","node","10026","application/pdf","118594","Permanent","1439388105"
"6981","IASC Gender Reference Group on Gender and Humanitarian Action - Workplan 2015","private://grg_awp_2015.pdf","node","10031","application/pdf","285476","Permanent","1439410085"
"6986","WHS Pacific Regional Consultation Presentation","private://whs_regional_consultation.pdf","node","10066","application/pdf","360678","Permanent","1439817373"
"7001","Agenda, ad hoc IASC Principals meeting on Security, 21 August 2015","private://agenda_21_august_ad_hoc_principals_20150813.docx","node","10076","application/vnd.openxmlformats-officedocument.wordprocessingml.document","26646","Permanent","1440062369"
"7001","Agenda, ad hoc IASC Principals meeting on Security, 21 August 2015","private://agenda_21_august_ad_hoc_principals_20150813.docx","node","27614","application/vnd.openxmlformats-officedocument.wordprocessingml.document","26646","Permanent","1440062369"
"7011","Briefing on Security - Abstract: Evolving Threats to the United Nations and the Humanitarian Community","private://21_august_ad_hoc_principals_20150812_dss_abstract_1.pdf","node","10081","application/pdf","82740","Permanent","1440062575"
"7011","Briefing on Security - Abstract: Evolving Threats to the United Nations and the Humanitarian Community","private://21_august_ad_hoc_principals_20150812_dss_abstract_1.pdf","node","27079","application/pdf","82740","Permanent","1440062575"
"7016","Agenda, ad hoc IASC Principals meeting on L3 Review of Iraq, South Sudan and Syria","private://agenda_26_august_2015.docx","node","10091","application/vnd.openxmlformats-officedocument.wordprocessingml.document","24243","Permanent","1440145312"
"7016","Agenda, ad hoc IASC Principals meeting on L3 Review of Iraq, South Sudan and Syria","private://agenda_26_august_2015.docx","node","27619","application/vnd.openxmlformats-officedocument.wordprocessingml.document","24243","Permanent","1440145312"
"7021","Background paper: 'Review of the IASC System-Wide Level Three Responses in South Sudan, Iraq and Syria","private://edg_150813_l3_status_review_south_sudan_iraq_syria_background_paper_for_principals.docx","node","10096","application/vnd.openxmlformats-officedocument.wordprocessingml.document","80334","Permanent","1440145473"
"7021","Background paper: 'Review of the IASC System-Wide Level Three Responses in South Sudan, Iraq and Syria","private://edg_150813_l3_status_review_south_sudan_iraq_syria_background_paper_for_principals.docx","node","27084","application/vnd.openxmlformats-officedocument.wordprocessingml.document","80334","Permanent","1440145473"
"7026","Review of the IASC system-wide L3 response for Syria Syria HCT Position Paper","private://l3_syria_hct_position_paper_august_2015.pdf","node","10101","application/pdf","362254","Permanent","1440145581"
"7026","Review of the IASC system-wide L3 response for Syria Syria HCT Position Paper","private://l3_syria_hct_position_paper_august_2015.pdf","node","27089","application/pdf","362254","Permanent","1440145581"
"7031","Review of the System-Wide L3 Activation for Iraq, August 2015 - HCT Key Messages","private://l3_iraq_hct_key_messages_august_2015.pdf","node","10106","application/pdf","294481","Permanent","1440145652"
"7031","Review of the System-Wide L3 Activation for Iraq, August 2015 - HCT Key Messages","private://l3_iraq_hct_key_messages_august_2015.pdf","node","27094","application/pdf","294481","Permanent","1440145652"
"7036","Review of the IASC Level 3 Response by the South Sudan HCT - Recommendation & Analysis","private://l3_south_sudan_hct_response_request_for_extension_august_2015.pdf","node","10111","application/pdf","452738","Permanent","1440145801"
"7036","Review of the IASC Level 3 Response by the South Sudan HCT - Recommendation & Analysis","private://l3_south_sudan_hct_response_request_for_extension_august_2015.pdf","node","27099","application/pdf","452738","Permanent","1440145801"
"7041","Final summary note from the EDG's 23 July meeting on Review of the IASC System-Wide L3 Responses for South Sudan, Iraq and Syria","private://edg_150723_l3_status_review_south_sudan_iraq_syria_summary_note.pdf","node","10116","application/pdf","440072","Permanent","1440145902"
"7041","Final summary note from the EDG's 23 July meeting on Review of the IASC System-Wide L3 Responses for South Sudan, Iraq and Syria","private://edg_150723_l3_status_review_south_sudan_iraq_syria_summary_note.pdf","node","27104","application/pdf","440072","Permanent","1440145902"
"7046","The IASC Humanitarian Coordination Pool - Information Sheet","private://hc_pool_info_note_june_2015.pdf","node","10121","application/pdf","1728759","Permanent","1440149522"
"7046","The IASC Humanitarian Coordination Pool - Information Sheet","private://hc_pool_info_note_june_2015.pdf","node","24879","application/pdf","1728759","Permanent","1440149522"
"7061","Humanitarian Coordination Leadership Posts - A Guide for Candidates","private://hc_leadership_posts_guide_for_candidates_june_2015_0.pdf","node","10126","application/pdf","278831","Permanent","1440149637"
"7061","Humanitarian Coordination Leadership Posts - A Guide for Candidates","private://hc_leadership_posts_guide_for_candidates_june_2015_0.pdf","node","24884","application/pdf","278831","Permanent","1440149637"
"7086","Global Mapping of Emergency Stockpiles","private://presentation_for_ttpr_meeting_13_august_2015_2.ppt","node","10136","application/vnd.ms-powerpoint","1413632","Permanent","1440425646"
"7091","Options Paper Future of TTPR","private://ttpr_2016_options_for_discussion_0.docx","node","10136","application/vnd.openxmlformats-officedocument.wordprocessingml.document","48832","Permanent","1440425690"
"7096","Joint Agency WHS Position Paper on Gender (English)","private://joint_agency_position_whs_gender_120815.pdf","node","10151","application/pdf","557425","Permanent","1440445198"
"7101","Joint Agency WHS Position Paper on Gender (French)","private://note_de_positionnement_whs_femmes_120815.pdf","node","10156","application/pdf","557438","Permanent","1440445276"
"7106","Joint Agency WHS Position Paper on Gender (Arabic)","private://joint_position_arabic_version.pdf","node","10161","application/pdf","598040","Permanent","1440445333"
"7111","Global Mapping of Emergency Stockpiles (presentation, 13 August 2015)","private://presentation_for_ttpr_meeting_13_august_2015.pdf","node","10171","application/pdf","174230","Permanent","1440676717"
"7121","Reference Module for Cluster Coordination at Country Level (revised July 2015)","private://reference_module_for_custer_coordination_at_country_level_2015.pdf","node","10176","application/pdf","437361","Permanent","1550841993"
"7131","IASC Reference Module for the Implementation of the Humanitarian Programme Cycle 2015 (Version 2)","private://hpc_reference_module_2015_final_.pdf","node","10181","application/pdf","755970","Permanent","1550842061"
"7141","IASC Emergency Response Preparedness Guidelines, July 2015 [Draft for field testing]","private://iasc_emergency_response_preparedness_guidelines_july_2015_draft_for_field_testing.pdf","node","10186","application/pdf","415459","Permanent","1550842132"
"7151","The Multi Cluster/Sector Initial Rapid Assessment (MIRA) Manual (Revision July 2015)","private://mira_2015_final.pdf","node","10191","application/pdf","474491","Permanent","1464334798"
"7161","Guidelines for Integrating Gender-Based Violence Interventions in Humanitarian Action","private://guidelines_for_integrating_gender_based_violence_interventions_in_humanitarian_action.pdf","node","10196","application/pdf","9485873","Permanent","1550841955"
"7171","The Centrality of Protection in Humanitarian Action (English)","public://the_centrality_of_protection_in_humanitarian_action_english_.pdf","node","28809","application/pdf","157590","Permanent","1550843034"
"7171","The Centrality of Protection in Humanitarian Action (English)","public://the_centrality_of_protection_in_humanitarian_action_english_.pdf","node","9811","application/pdf","157590","Permanent","1550843034"
"7176","Logistic Note, 89th IASC WG meeting, 12-13 October 2015","private://logistics_note_-_iasc_wg_meeting_12-13_oct_2015.docx","node","10241","application/vnd.openxmlformats-officedocument.wordprocessingml.document","54041","Permanent","1441196363"
"7186","IASC Humanitarian Financing Task Team - Meeting Notes, 21 August 2015","private://iasc_hftt_meeting_notes_21aug2015.pdf","node","10251","application/pdf","90876","Permanent","1441312386"
"7196","Summary Record, Ad Hoc IASC Principals, 26 August 2015","private://260815_iasc_principals_ad_hoc_final_summary_record.docx","node","10266","application/vnd.openxmlformats-officedocument.wordprocessingml.document","31701","Permanent","1441806113"
"7196","Summary Record, Ad Hoc IASC Principals, 26 August 2015","private://260815_iasc_principals_ad_hoc_final_summary_record.docx","node","28824","application/vnd.openxmlformats-officedocument.wordprocessingml.document","31701","Permanent","1441806113"
"7201","Participants, Ad Hoc IASC Principals meeting, 26 August 2015","private://participants_ppls_ad_hoc_26aug_20150908.docx","node","10271","application/vnd.openxmlformats-officedocument.wordprocessingml.document","33193","Permanent","1441806676"
"7201","Participants, Ad Hoc IASC Principals meeting, 26 August 2015","private://participants_ppls_ad_hoc_26aug_20150908.docx","node","28829","application/vnd.openxmlformats-officedocument.wordprocessingml.document","33193","Permanent","1441806676"
"7206","Participants, Ad Hoc IASC Principals meeting, 21 August 2015","private://participants_ppls_ad_hoc_21aug_20150824.docx","node","10276","application/vnd.openxmlformats-officedocument.wordprocessingml.document","29384","Permanent","1441806948"
"7206","Participants, Ad Hoc IASC Principals meeting, 21 August 2015","private://participants_ppls_ad_hoc_21aug_20150824.docx","node","28834","application/vnd.openxmlformats-officedocument.wordprocessingml.document","29384","Permanent","1441806948"
"7211","Summary Record, Ad Hoc IASC Principals meeting, 21 August 2015","private://210815_security.docx","node","10281","application/vnd.openxmlformats-officedocument.wordprocessingml.document","18103","Permanent","1441807058"
"7211","Summary Record, Ad Hoc IASC Principals meeting, 21 August 2015","private://210815_security.docx","node","28839","application/vnd.openxmlformats-officedocument.wordprocessingml.document","18103","Permanent","1441807058"
"7216","GRG Meeting Minutes - 9 Sept 2015","private://grg_meeting_minutes_9_sept_2015_-_finalised.docx","node","10291","application/vnd.openxmlformats-officedocument.wordprocessingml.document","169455","Permanent","1441994395"
"7226","Durable Solutions in Urban Settings - Report of the Special Rapporteur on the human rights of IDPs (A/69/295)","private://a-69-295_ga_report_2014_durable_solutions_in_urban_settings.pdf","node","10346","application/pdf","355544","Permanent","1443111633"
"7236","Impact Lab presentation","private://2015_09_30_-_impact_lab_-_actionable_data_for_complex_humanitarian_emergencies.pptx","node","10361","application/vnd.openxmlformats-officedocument.presentationml.presentation","9100168","Permanent","1443599565"
"7246","Guidelines for Integrating Gender-Based Violence Interventions in Humanitarian Action - low-resolution","private://2015-iasc-gender-based-violence-guidelines_lo-res.pdf","node","10196","application/pdf","9436748","Permanent","1443703493"
"7251","Debate on the Refugee and Migrant Crisis (flyer)","private://refugee_and_migrant_crisis.pdf","node","10371","application/pdf","133855","Permanent","1443794654"
"7256","Global processes and emerging trends (89th IASC Working Group October 2015)","private://global_processes_and_emerging_trends_-_background_document_to_the_iasc_wg.pdf","node","10381","application/pdf","200714","Permanent","1443798467"
"7261","Taking stock and emerging operational issues (89th WG October 2015)","private://taking_stock_and_emerging_operational_issues_stait_final.pdf","node","10386","application/pdf","70960","Permanent","1443798611"
"7266","Summary of Task Team/Reference Groups' recommendations (89th WG Oct 2015)","private://summary_of_task_team_reference_group_recommendations_20151001.pdf","node","10391","application/pdf","17696","Permanent","1443798749"
"7271","Review of the Impact of UN Integration on Humanitarian Action","private://un_integration_review_-_iasc_pha_tt_2015.pdf","node","10396","application/pdf","1209868","Permanent","1443799595"
"7276","Draft Counter-Terrorism Advocacy Paper (89th WG Oct 2015)","private://coter_advocacy_paper_-_for_wg.pdf","node","10401","application/pdf","79620","Permanent","1443799863"
"7281","IASC Role in the Migrants in Countries in Crisis Initiative (89th WG Oct 2015)","private://background_paper_-_wg_session_on_iasc_role_in_micic.pdf","node","10406","application/pdf","69613","Permanent","1443800571"
"7286","IASC action point monitoring matrix (89th WG Oct 2015)","private://iasc_action_point_monitoring_matrix.xlsx","node","10411","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","148375","Permanent","1443801134"
"7291","IASC action point monitoring matrix - cover note (89th WG Oct 2015)","private://cover_note_iasc_action_point_monitoring_matrix_october_2015.pdf","node","10411","application/pdf","6998","Permanent","1444407167"
"7296","HFTT Future discussion paper (89th WG Oct 2015)","private://iasc_hftt_future_discussion_paper_wg_oct_2015.pdf","node","10416","application/pdf","43241","Permanent","1443801482"
"7301","HFTT progress report (Sep 2015)","private://iasc_hftt_progress_report_sep_2015.pdf","node","10421","application/pdf","187627","Permanent","1443801634"
"7306","TT AAP/PSEA Future discussion paper (89th WG Oct 2015)","private://iasc_tt_aappsea_future_discussion_paper_wg_oct_2015.pdf","node","10426","application/pdf","62969","Permanent","1444226546"
"7311","TT AAP/PSEA progress report (September 2015)","private://iasc_tt_aappsea_progress_report_sep_2015.pdf","node","10431","application/pdf","237203","Permanent","1443802116"
"7316","TT Revitalizing PHA Progress report (September 2015)","private://iasc_tt_rpha_progress_report_sep_2015.pdf","node","10436","application/pdf","338181","Permanent","1444031639"
"7321","TT Revitalizing PHA Future discussion paper (89th WG Oct 2015)","private://iasc_tt_rpha_future_discussion_paper_wg_oct_2015_0.pdf","node","10441","application/pdf","76810","Permanent","1444031843"
"7326","TTPR Future discussion paper (89th WG Oct 2015)","private://iasc_ttpr_future_discussion_paper_wg_oct_2015.pdf","node","10446","application/pdf","41740","Permanent","1444031982"
"7331","TTPR Progress report (September 2015)","private://iasc_ttpr_progress_report_update_sep_2015.pdf","node","10451","application/pdf","117893","Permanent","1444032088"
"7341","RG MHPSS Progress report (September 2015)","private://iasc_rg_mhpss_progress_report_sep_2015.pdf","node","10456","application/pdf","278169","Permanent","1444032717"
"7346","RG MHPSS Future discussion paper (89th WG Oct 2015)","private://iasc_rg_mhpss_outputs_challenges_future_plans.pdf","node","10461","application/pdf","185662","Permanent","1444032818"
"7351","RG MHCUA Future discussion paper (89th WG Oct 2015)","private://iasc_rg_mhcua_future_discussion_paper_wg_oct_2015.pdf","node","10466","application/pdf","19586","Permanent","1444032949"
"7356","RG MHCUA Progress report (89th WG Oct 2015)","private://iasc_rg_mhcua_progress_report_sep_2015.pdf","node","10471","application/pdf","65448","Permanent","1444033190"
"7361","RG Gender Progress report (September 2015)","private://rg_gha_annual_report_2015.pdf","node","10476","application/pdf","363091","Permanent","1444033666"
"7366","RG Gender Future discussion - draft workplan 2015-2016 (September 2015)","private://rg_gha_team_work_plan_2016.pdf","node","10481","application/pdf","100727","Permanent","1444033893"
"7371","RG Gender - Terms of Reference 2016-2017 (draft September 2015)","private://tor_for_gender_in_humanitarian_action_gha_reference_group_2016-2017.pdf","node","10486","application/pdf","113873","Permanent","1444034421"
"7376","Agenda 89th Working Group meeting 12-13 October 2015 (updated 9 Oct 2015)","private://iasc_89thwg_oct2015_agenda_20151009.pdf","node","10491","application/pdf","119764","Permanent","1444402911"
"7381","Guidelines and Effective Practices - South East, South and East Asia Regional Consultation on the MICIC Initiative (March 2015)","private://guidelines_and_effective_practices_-_manila_consultation_on_the_micic_initiative_march_2015.pdf","node","10501","application/pdf","700008","Permanent","1444403365"
"7416","WHS Synthesis Report (Oct 2015)","private://whs_synthesis_report_2015.pdf","node","10506","application/pdf","1819547","Permanent","1444233368"
"7421","WHS Synthesis Report_Executive Summary (Oct 2015)","private://whs_synthesis_report_executive_summary_final.pdf","node","10506","application/pdf","71862","Permanent","1444233461"
"7426","IASC Role in the Delivery of Humanitarian Assistance to Migrants (IOM Oct 2015)","private://iom_-_iasc_role_in_the_delivery_of_humanitarian_assistance_to_migrants_oct_2015_1.pdf","node","10511","application/pdf","91556","Permanent","1444233760"
"7431","Suggested Strategic Priorities and Working Modalities 2016/2017 (89th WG Oct 2015)","private://suggested_strategic_priorities_and_working_modalities_20151007.pdf","node","10516","application/pdf","70245","Permanent","1444233965"
"7451","GPC TT Protection Priority Progress report (October 2015)","private://iasc_protection_priority_progress_report_oct_2015.pdf","node","10526","application/pdf","159163","Permanent","1444403877"
"7466","GPC TT Considerations for the IASC Response to the Recommendations of the WoS Protection Review (work in progress_9 Oct 2015)","private://gpc_ttpp_considerations_matrix_for_iasc_wg_-_work_in_progress_20151009.pdf","node","10531","application/pdf","159606","Permanent","1444407641"
"7471","IASC Individual Submissions to the WHS","private://iasc_individual_submissions_to_whs_20151005.pdf","node","10546","application/pdf","192453","Permanent","1445364885"
"7476","Keynote Address by William Lacy Swing, Director-General IOM, 89th IASC Working Group meeting, 12 October 2015, Geneva","private://2015-10-12_dg_keynote_iasc_working_group_meeting_geneva.docx","node","10561","application/vnd.openxmlformats-officedocument.wordprocessingml.document","84133","Permanent","1445593175"
"7481","MSFCH_Lettre mobilisation Kunduz_en","private://msfch_lettre_mobilisation_kunduz_en.pdf","node","10586","application/pdf","101417","Permanent","1446048311"
"7481","MSFCH_Lettre mobilisation Kunduz_en","private://msfch_lettre_mobilisation_kunduz_en.pdf","node","36604","application/pdf","101417","Permanent","1446048311"
"7486","A comparison review of UN project partnership agreements for NGO implementation of Humanitarian projects.","private://iasc_humanitarian_financing_task_team_icva_a_comparison_review_of_un_project_partnership_agreements-2.pdf","node","10596","application/pdf","964575","Permanent","1446127058"
"7491","INFORM launch 2016 (flyer)","private://inform_launch_2016.pdf","node","10601","application/pdf","2507435","Permanent","1446127890"
"7496","Align Strategies to Manage Risks of Humanitarian Crisis and Build Resilience","private://iasc_task_team_on_preparedness_and_resilience_align_strategies_to_manage_risks_of_humanitarian_crisis_and_build_resilience-3.pdf","node","10606","application/pdf","79496","Permanent","1446130728"
